congress,party_code,nominate_dim1,nominate_dim2
75,100,-0.179,0.381
75,100,,
75,100,-0.064,0.228
75,100,0.01,0.537
75,100,-0.244,-0.363
75,100,-0.156,-0.116
75,100,-0.611,-0.302
75,200,0.491,-0.311
75,100,-0.151,0.62
75,100,-0.422,0.357
75,100,-0.064,0.363
75,100,0.005,1
75,200,0.191,0.704
75,100,-0.15,0.753
75,100,-0.48,-0.389
75,100,-0.379,-0.141
75,100,-0.504,-0.037
75,100,-0.115,0.192
75,100,-0.076,0.356
75,100,-0.303,0.019
75,200,0.262,0.55
75,100,-0.072,0.756
75,100,-0.375,0.087
75,100,-0.392,0.082
75,100,-0.089,0.996
75,100,-0.053,0.674
75,200,0.403,-0.41
75,200,0.323,-0.313
75,100,-0.263,-0.212
75,100,-0.111,-0.154
75,200,0.083,-0.997
75,100,-0.11,0.108
75,100,-0.324,-0.087
75,200,0.207,-0.172
75,100,-0.171,0.939
75,100,-0.483,-0.187
75,100,0.044,0.506
75,100,-0.36,0.016
75,100,-0.432,0.35
75,100,0.065,0.998
75,100,-0.086,-0.122
75,100,0.06,0.659
75,100,-0.269,-0.028
75,200,0.372,-0.475
75,100,-0.395,0.042
75,200,0.154,-0.584
75,100,-0.479,-0.376
75,100,-0.391,-0.435
75,100,-0.564,0.123
75,100,-0.206,0.391
75,100,-0.241,0.285
75,100,-0.028,0.029
75,100,-0.446,-0.487
75,100,-0.458,-0.482
75,100,-0.118,-0.15
75,100,-0.039,0.63
75,200,0.221,0.975
75,200,0.246,0.969
75,100,-0.242,-0.284
75,100,0.107,0.66
75,100,-0.215,0.695
75,100,-0.16,0.618
75,200,,
75,200,0.276,0.277
75,100,-0.49,-0.088
75,200,0.424,0.217
75,200,0.229,0.1
75,100,-0.656,-0.364
75,100,-0.187,-0.479
75,100,-0.342,-0.025
75,100,-0.467,-0.028
75,100,-0.298,-0.137
75,100,0.014,0.802
75,100,-0.119,0.993
75,200,,
75,100,-0.312,0.108
75,100,0.037,0.999
75,100,-0.209,0.312
75,100,-0.195,0.581
75,100,-0.355,0.176
75,100,-0.224,-0.165
75,100,-0.317,0.237
75,200,0.106,-0.515
75,200,0.255,-0.018
75,100,0.188,0.564
75,100,-0.304,-0.349
75,100,-0.047,0.946
75,100,-0.25,0.47
75,100,0.283,0.8
75,100,-0.346,0.311
75,100,-0.175,0.261
75,100,-0.236,0.243
75,100,-0.337,0.289
76,100,-0.284,0.313
76,100,-0.265,0.851
76,100,-0.231,0.211
76,100,-0.221,0.334
76,100,-0.179,0.691
76,100,-0.079,0.737
76,100,-0.263,0.315
76,200,0.294,0.714
76,100,-0.064,0.228
76,100,0.01,0.537
76,200,0.227,-0.21
76,100,-0.156,-0.116
76,100,-0.611,-0.302
76,200,0.491,-0.311
76,100,-0.151,0.62
76,100,-0.422,0.357
76,100,-0.064,0.363
76,100,0.005,1
76,200,0.191,0.704
76,100,0.01,0.824
76,200,0.429,0.41
76,200,0.417,-0.029
76,100,-0.379,-0.141
76,100,-0.313,-0.137
76,100,-0.437,0.046
76,100,-0.504,-0.037
76,100,-0.115,0.192
76,100,-0.076,0.356
76,100,-0.303,0.019
76,200,0.262,0.55
76,200,0.323,0.033
76,100,-0.375,0.087
76,100,-0.187,0.033
76,100,-0.392,0.082
76,100,-0.089,0.996
76,100,-0.053,0.674
76,200,0.403,-0.41
76,200,0.323,-0.313
76,100,-0.263,-0.212
76,100,-0.111,-0.154
76,200,0.083,-0.997
76,100,-0.11,0.108
76,100,-0.324,-0.087
76,200,0.207,-0.172
76,200,0.241,-0.821
76,100,-0.171,0.939
76,100,-0.483,-0.187
76,100,0.044,0.506
76,100,-0.36,0.016
76,100,-0.432,0.35
76,100,0.065,0.998
76,100,-0.086,-0.122
76,100,-0.309,0.193
76,100,0.06,0.659
76,100,-0.269,-0.028
76,200,0.372,-0.475
76,200,0.06,-0.692
76,200,0.154,-0.584
76,100,-0.564,0.123
76,100,-0.206,0.391
76,100,-0.241,0.285
76,100,-0.446,-0.487
76,100,-0.458,-0.482
76,100,-0.118,-0.15
76,100,-0.039,0.63
76,200,0.221,0.975
76,200,0.246,0.969
76,100,0.107,0.66
76,200,0.364,-0.692
76,100,-0.215,0.695
76,100,-0.16,0.618
76,200,0.29,0.308
76,200,0.276,0.277
76,200,0.229,0.1
76,100,-0.656,-0.364
76,100,-0.187,-0.479
76,100,-0.342,-0.025
76,100,-0.467,-0.028
76,100,-0.298,-0.137
76,100,0.014,0.802
76,200,0.217,-0.117
76,100,-0.209,0.312
76,100,-0.101,0.799
76,100,-0.195,0.581
76,100,-0.355,0.176
76,100,-0.224,-0.165
76,100,-0.317,0.237
76,200,0.106,-0.515
76,200,0.255,-0.018
76,200,0.006,-1
76,100,0.188,0.564
76,100,-0.304,-0.349
76,100,-0.047,0.946
76,100,-0.25,0.47
76,100,-0.433,-0.329
76,100,0.283,0.8
76,100,-0.346,0.311
76,200,0.169,-0.4
76,100,-0.236,0.243
76,100,-0.337,0.289
77,100,-0.284,0.313
77,100,-0.265,0.851
77,100,-0.221,0.334
77,100,-0.252,0.708
77,100,-0.179,0.691
77,100,-0.079,0.737
77,100,-0.222,0.474
77,100,-0.263,0.315
77,200,0.294,0.714
77,100,-0.064,0.228
77,100,0.01,0.537
77,200,0.271,-0.079
77,200,0.227,-0.21
77,100,-0.156,-0.116
77,100,-0.611,-0.302
77,100,-0.414,-0.442
77,100,-0.151,0.62
77,100,-0.422,0.357
77,100,-0.064,0.363
77,100,0.005,1
77,100,0.01,0.824
77,200,0.429,0.41
77,200,0.417,-0.029
77,100,-0.313,-0.137
77,100,-0.115,0.192
77,200,0.447,-0.035
77,100,-0.076,0.356
77,100,-0.303,0.019
77,200,0.262,0.55
77,200,0.323,0.033
77,100,-0.375,0.087
77,100,-0.187,0.033
77,100,-0.089,0.996
77,100,-0.053,0.674
77,200,0.271,-0.393
77,200,0.323,-0.313
77,100,-0.263,-0.212
77,100,-0.111,-0.154
77,200,0.083,-0.997
77,100,-0.11,0.108
77,100,-0.324,-0.087
77,200,0.207,-0.172
77,200,0.241,-0.821
77,200,,
77,200,0.21,0.978
77,100,-0.171,0.939
77,100,-0.102,0.995
77,100,0.024,1
77,100,-0.483,-0.187
77,100,0.044,0.506
77,100,-0.36,0.016
77,100,-0.432,0.35
77,100,0.065,0.998
77,200,0.484,0.14
77,100,-0.309,0.193
77,100,0.06,0.659
77,100,-0.256,0.076
77,200,0.372,-0.475
77,200,0.06,-0.692
77,200,0.154,-0.584
77,100,-0.564,0.123
77,100,-0.206,0.391
77,100,-0.241,0.285
77,100,-0.446,-0.487
77,100,-0.458,-0.482
77,100,-0.118,-0.15
77,100,-0.039,0.63
77,200,0.023,0.436
77,200,0.246,0.969
77,200,0.101,-0.995
77,200,0.364,-0.692
77,100,-0.215,0.695
77,100,-0.16,0.618
77,200,0.29,0.308
77,200,0.276,0.277
77,200,0.229,0.1
77,100,-0.656,-0.364
77,100,-0.187,-0.479
77,100,-0.342,-0.025
77,100,-0.467,-0.028
77,100,,
77,100,-0.126,0.901
77,100,,
77,100,-0.298,-0.137
77,100,0.014,0.802
77,200,0.217,-0.117
77,100,-0.209,0.312
77,100,-0.101,0.799
77,100,-0.195,0.581
77,100,,
77,100,0.231,0.973
77,100,-0.355,0.176
77,100,-0.351,-0.06
77,100,-0.317,0.237
77,200,0.062,-0.435
77,200,0.106,-0.515
77,100,0.188,0.564
77,100,-0.304,-0.349
77,100,-0.047,0.946
77,100,-0.433,-0.329
77,100,-0.476,0.073
77,100,-0.346,0.311
77,100,-0.23,0.462
77,200,0.467,0.208
77,200,0.169,-0.4
77,100,-0.236,0.243
77,100,-0.337,0.289
78,100,-0.284,0.313
78,100,-0.265,0.851
78,100,-0.221,0.334
78,100,-0.252,0.708
78,100,-0.179,0.691
78,100,0.017,0.962
78,100,-0.263,0.315
78,200,0.294,0.714
78,100,0.01,0.537
78,200,0.271,-0.079
78,200,0.227,-0.21
78,100,-0.156,-0.116
78,200,0.373,-0.156
78,100,-0.414,-0.442
78,100,-0.151,0.62
78,100,-0.422,0.357
78,100,-0.064,0.363
78,100,0.005,1
78,100,0.01,0.824
78,200,0.429,0.41
78,200,0.417,-0.029
78,100,-0.313,-0.137
78,100,-0.38,-0.925
78,200,0.572,-0.011
78,100,-0.115,0.192
78,200,0.447,-0.035
78,100,-0.076,0.356
78,200,0.278,0.311
78,200,0.262,0.55
78,200,0.323,0.033
78,100,-0.375,0.087
78,100,-0.187,0.033
78,100,-0.089,0.996
78,100,-0.053,0.674
78,200,0.271,-0.393
78,200,0.323,-0.313
78,100,-0.263,-0.212
78,100,-0.111,-0.154
78,200,0.083,-0.997
78,100,-0.11,0.108
78,200,0.432,-0.853
78,200,0.32,-0.947
78,200,0.207,-0.172
78,200,0.241,-0.821
78,200,0.21,0.978
78,100,-0.171,0.939
78,100,0.024,1
78,100,0.044,0.506
78,100,-0.36,0.016
78,100,-0.432,0.35
78,100,0.065,0.998
78,200,0.484,0.14
78,200,0.544,0.221
78,100,0.06,0.659
78,100,-0.256,0.076
78,200,0.372,-0.475
78,200,0.06,-0.692
78,200,0.154,-0.584
78,200,0.417,-0.047
78,200,0.159,-0.873
78,100,-0.129,-0.961
78,100,-0.206,0.391
78,100,-0.241,0.285
78,100,-0.446,-0.487
78,100,-0.458,-0.482
78,100,-0.118,-0.15
78,100,-0.039,0.63
78,200,0.023,0.436
78,200,0.246,0.969
78,200,0.101,-0.995
78,200,0.364,-0.692
78,200,0.642,0.52
78,100,-0.16,0.618
78,200,0.225,0.075
78,200,0.29,0.308
78,200,0.276,0.277
78,200,0.229,0.1
78,100,-0.656,-0.364
78,100,-0.187,-0.479
78,100,-0.342,-0.025
78,100,,
78,100,-0.126,0.901
78,100,-0.298,-0.137
78,200,0.485,0.465
78,200,0.217,-0.117
78,100,-0.209,0.312
78,100,-0.101,0.799
78,100,-0.195,0.581
78,100,0.231,0.973
78,100,-0.351,-0.06
78,100,-0.317,0.237
78,200,0.062,-0.435
78,200,0.106,-0.515
78,100,0.188,0.564
78,100,-0.304,-0.349
78,100,-0.047,0.946
78,100,-0.325,0.179
78,100,-0.433,-0.329
78,100,-0.476,0.073
78,200,0.28,0.069
78,200,0.169,-0.4
78,100,-0.236,0.243
78,200,0.368,0.404
79,100,-0.284,0.313
79,100,-0.265,0.851
79,100,-0.204,0.795
79,100,0.046,0.999
79,100,-0.221,0.334
79,100,-0.252,0.708
79,100,-0.38,0.925
79,100,0.017,0.962
79,100,-0.263,0.315
79,200,0.294,0.714
79,200,0.227,-0.453
79,100,0.01,0.537
79,200,0.271,-0.079
79,200,0.241,-0.942
79,100,-0.156,-0.116
79,100,-0.343,-0.411
79,200,0.373,-0.156
79,100,-0.414,-0.442
79,100,-0.151,0.62
79,100,-0.422,0.357
79,100,-0.064,0.363
79,100,0.005,1
79,100,-0.098,0.497
79,100,-0.999,-0.032
79,200,0.429,0.41
79,200,0.417,-0.029
79,100,-0.313,-0.137
79,200,0.37,-0.222
79,200,0.447,-0.035
79,200,0.372,-0.316
79,200,0.278,0.311
79,200,0.262,0.55
79,200,0.323,0.033
79,100,-0.375,0.087
79,100,-0.187,0.033
79,200,0.229,-0.44
79,100,-0.089,0.996
79,100,-0.053,0.674
79,200,0.271,-0.393
79,200,0.323,-0.313
79,100,-0.263,-0.212
79,100,-0.111,-0.154
79,200,0.175,-0.536
79,100,-0.11,0.108
79,200,0.32,-0.947
79,200,0.207,-0.172
79,200,0.241,-0.821
79,200,0.21,0.978
79,100,-0.171,0.939
79,100,0.024,1
79,100,-0.258,-0.212
79,200,0.204,-0.063
79,100,-0.36,0.016
79,100,-0.432,0.35
79,100,0.065,0.998
79,200,0.484,0.14
79,200,0.544,0.221
79,100,-0.089,0.411
79,100,0.06,0.659
79,100,-0.256,0.076
79,200,0.372,-0.475
79,200,0.06,-0.692
79,200,0.417,-0.047
79,200,0.159,-0.873
79,100,-0.206,0.391
79,100,-0.241,0.285
79,100,-0.446,-0.487
79,100,-0.458,-0.482
79,100,-0.118,-0.15
79,100,-0.02,0.58
79,200,0.023,0.436
79,100,,
79,200,0.172,0.187
79,200,0.101,-0.995
79,100,-0.273,0.447
79,200,0.364,-0.692
79,200,0.642,0.52
79,100,-0.16,0.618
79,200,0.225,0.075
79,200,-0.186,-0.697
79,100,-0.656,-0.364
79,100,-0.446,-0.184
79,100,-0.187,-0.479
79,100,-0.342,-0.025
79,100,-0.166,0.986
79,100,-0.126,0.901
79,200,0.485,0.465
79,200,0.217,-0.117
79,100,-0.209,0.312
79,100,-0.101,0.799
79,100,-0.195,0.581
79,100,0.231,0.973
79,100,-0.351,-0.06
79,100,-0.317,0.237
79,200,0.062,-0.435
79,200,0.106,-0.515
79,100,-0.072,0.899
79,100,0.188,0.564
79,100,-0.304,-0.349
79,100,0.078,0.754
79,100,-0.325,0.179
79,100,-0.512,-0.202
79,100,-0.433,-0.329
79,100,-0.476,0.073
79,200,0.28,0.069
79,200,0.169,-0.4
79,100,-0.236,0.243
79,200,0.368,0.404
80,100,-0.265,0.851
80,100,-0.204,0.795
80,100,-0.221,0.334
80,100,-0.252,0.708
80,100,-0.38,0.925
80,100,0.017,0.962
80,100,-0.263,0.315
80,200,0.227,-0.453
80,100,0.01,0.537
80,200,0.271,-0.079
80,200,0.205,-0.694
80,100,-0.343,-0.411
80,200,0.373,-0.156
80,200,0.603,-0.442
80,100,0.009,0.599
80,100,-0.422,0.357
80,100,-0.064,0.363
80,100,0.005,1
80,200,0.402,0.056
80,100,-0.999,-0.032
80,200,0.417,-0.029
80,100,-0.313,-0.137
80,200,0.37,-0.222
80,200,0.572,-0.011
80,200,0.372,-0.316
80,200,0.278,0.311
80,200,0.262,0.55
80,200,0.323,0.033
80,100,-0.375,0.087
80,200,0.07,-0.408
80,100,-0.089,0.996
80,100,-0.042,0.725
80,100,-0.053,0.674
80,200,0.271,-0.393
80,200,0.323,-0.313
80,100,-0.047,0.003
80,100,-0.111,-0.154
80,200,0.083,-0.997
80,200,0.175,-0.536
80,200,0.32,-0.947
80,200,0.207,-0.172
80,200,0.241,-0.821
80,200,0.125,-0.337
80,100,-0.171,0.939
80,100,0.024,1
80,100,-0.056,0.998
80,200,0.204,-0.063
80,200,0.499,-0.057
80,200,0.432,0.419
80,100,-0.432,0.35
80,200,0.484,0.14
80,200,0.544,0.221
80,200,0.312,0.413
80,100,0.06,0.659
80,200,0.372,-0.475
80,200,0.06,-0.692
80,200,0.417,-0.047
80,200,0.159,-0.873
80,100,-0.206,0.391
80,100,-0.241,0.285
80,200,0.043,-0.999
80,100,-0.458,-0.482
80,100,-0.02,0.58
80,100,-0.092,0.702
80,200,0.023,0.436
80,200,0.172,0.187
80,200,0.528,-0.247
80,200,0.364,-0.692
80,200,0.642,0.52
80,100,-0.16,0.618
80,200,0.225,0.075
80,200,-0.186,-0.697
80,200,0.441,-0.497
80,100,-0.446,-0.184
80,100,-0.342,-0.025
80,100,-0.406,-0.014
80,100,-0.166,0.986
80,100,-0.126,0.901
80,200,0.485,0.465
80,200,0.217,-0.117
80,100,-0.209,0.312
80,100,-0.101,0.799
80,100,-0.195,0.581
80,100,0.231,0.973
80,100,-0.317,0.237
80,200,0.312,-0.224
80,200,0.062,-0.435
80,200,0.175,-0.789
80,100,0.188,0.564
80,100,0.078,0.754
80,200,0.352,-0.016
80,100,-0.325,0.179
80,100,-0.476,0.073
80,200,0.28,0.069
80,200,0.287,0.01
80,200,0.169,-0.4
80,100,-0.236,0.243
80,200,0.368,0.404
81,100,-0.265,0.851
81,100,-0.204,0.795
81,100,-0.221,0.334
81,100,-0.252,0.708
81,100,-0.38,0.925
81,100,0.017,0.962
81,100,-0.263,0.315
81,200,0.227,-0.453
81,200,0.162,-0.388
81,100,0.01,0.537
81,200,0.271,-0.079
81,200,0.205,-0.694
81,100,-0.535,-0.578
81,100,-0.343,-0.411
81,100,0.034,0.477
81,200,0.603,-0.442
81,100,0.009,0.599
81,100,-0.422,0.357
81,100,-0.064,0.363
81,100,0.005,1
81,200,0.402,0.056
81,100,-0.239,0.278
81,100,-0.999,-0.032
81,100,-0.58,-0.815
81,100,-0.313,-0.137
81,200,0.37,-0.222
81,200,0.572,-0.011
81,100,-0.076,0.356
81,200,0.372,-0.316
81,200,0.232,-0.243
81,200,0.218,0.265
81,200,0.323,0.033
81,200,0.377,0.012
81,100,-0.375,0.087
81,100,-0.118,0.761
81,100,-0.233,0.428
81,100,-0.2,0.62
81,100,-0.089,0.996
81,100,-0.18,0.873
81,200,0.271,-0.393
81,200,0.1,-0.378
81,100,-0.047,0.003
81,100,-0.111,-0.154
81,200,0.083,-0.997
81,200,0.175,-0.536
81,200,0.32,-0.947
81,200,0.207,-0.172
81,100,-0.397,-0.093
81,200,0.125,-0.337
81,100,0.024,1
81,100,-0.056,0.998
81,200,0.204,-0.063
81,200,0.499,-0.057
81,200,0.432,0.419
81,100,-0.432,0.35
81,200,0.484,0.14
81,200,0.544,0.221
81,200,0.312,0.413
81,100,0.06,0.659
81,200,0.372,-0.475
81,200,0.06,-0.692
81,200,0.248,-0.969
81,200,0.159,-0.873
81,100,-0.201,0.213
81,100,-0.206,0.391
81,200,0.139,-0.99
81,200,0.043,-0.999
81,100,-0.658,-0.401
81,100,-0.458,-0.482
81,100,,
81,100,-0.553,0.186
81,100,-0.02,0.58
81,100,0.073,0.953
81,200,0.023,0.436
81,200,0.172,0.187
81,200,0.528,-0.247
81,200,0.364,-0.692
81,100,-0.209,0.726
81,100,-0.16,0.618
81,200,0.225,0.075
81,200,-0.186,-0.697
81,200,0.441,-0.497
81,100,-0.446,-0.184
81,100,-0.342,-0.025
81,100,-0.56,0.006
81,100,-0.406,-0.014
81,100,-0.256,-0.144
81,100,-0.166,0.986
81,100,-0.126,0.901
81,200,0.217,-0.117
81,200,0.275,-0.018
81,100,-0.429,0.372
81,100,-0.209,0.312
81,100,-0.195,0.581
81,100,-0.242,0.528
81,100,-0.317,0.237
81,200,0.312,-0.224
81,200,0.062,-0.435
81,200,0.175,-0.789
81,100,0.188,0.564
81,100,0.078,0.754
81,200,0.352,-0.016
81,100,-0.325,0.179
81,100,-0.476,0.073
81,100,-0.346,0.311
81,200,0.287,0.01
81,200,0.169,-0.4
81,100,-0.165,0.242
81,100,-0.236,0.243
82,100,-0.265,0.851
82,100,-0.204,0.795
82,100,-0.221,0.334
82,100,-0.252,0.708
82,100,-0.38,0.925
82,100,0.017,0.962
82,200,0.227,-0.453
82,200,0.162,-0.388
82,100,0.01,0.537
82,200,0.271,-0.079
82,100,-0.535,-0.578
82,100,-0.343,-0.411
82,100,0.034,0.477
82,200,0.603,-0.442
82,100,0.009,0.599
82,100,-0.143,0.714
82,100,-0.064,0.363
82,100,0.005,1
82,200,0.402,0.056
82,200,0.493,0.343
82,200,0.317,-0.498
82,100,-0.58,-0.815
82,200,0.37,-0.222
82,200,0.572,-0.011
82,100,-0.076,0.356
82,200,0.372,-0.316
82,200,0.232,-0.243
82,200,0.377,0.012
82,100,-0.118,0.761
82,100,-0.233,0.428
82,100,-0.257,0.6
82,100,-0.089,0.996
82,100,-0.18,0.873
82,200,0.271,-0.393
82,200,0.1,-0.378
82,200,0.368,-0.212
82,100,-0.047,0.003
82,200,0.083,-0.997
82,200,0.175,-0.536
82,200,0.32,-0.947
82,100,-0.416,-0.877
82,200,0.207,-0.172
82,100,-0.397,-0.093
82,200,0.125,-0.337
82,100,0.024,1
82,100,-0.056,0.998
82,100,-0.356,-0.038
82,200,0.499,-0.057
82,200,0.432,0.419
82,100,-0.432,0.35
82,200,0.484,0.14
82,200,0.072,-0.579
82,200,0.544,0.221
82,200,0.312,0.413
82,100,0.06,0.659
82,200,0.372,-0.475
82,200,0.06,-0.692
82,200,0.248,-0.969
82,200,0.159,-0.873
82,100,-0.201,0.213
82,100,-0.206,0.391
82,200,0.043,-0.999
82,100,-0.658,-0.401
82,100,-0.02,0.58
82,100,0.073,0.953
82,200,0.023,0.436
82,200,0.172,0.187
82,200,0.528,-0.247
82,200,0.364,-0.692
82,100,-0.209,0.726
82,100,-0.264,0.36
82,200,0.225,0.075
82,200,-0.186,-0.697
82,200,0.091,-0.666
82,200,0.441,-0.497
82,100,-0.342,-0.025
82,100,-0.256,-0.144
82,100,-0.166,0.986
82,100,-0.126,0.901
82,200,0.239,0.032
82,200,0.275,-0.018
82,100,-0.429,0.372
82,100,-0.209,0.312
82,100,-0.195,0.581
82,100,-0.242,0.528
82,200,0.447,-0.334
82,200,0.312,-0.224
82,200,0.062,-0.435
82,200,0.175,-0.789
82,100,0.188,0.564
82,100,0.078,0.754
82,200,0.352,-0.016
82,100,-0.325,0.179
82,100,-0.476,0.073
82,100,-0.346,0.311
82,200,0.287,0.01
82,200,0.169,-0.4
82,100,-0.165,0.242
82,100,-0.236,0.243
83,100,-0.265,0.851
83,100,-0.204,0.795
83,200,0.641,-0.289
83,100,-0.221,0.334
83,100,-0.38,0.925
83,100,0.017,0.962
83,200,0.227,-0.453
83,200,0.098,-0.61
83,100,0.01,0.537
83,200,0.271,-0.079
83,200,0.28,-0.945
83,200,0.186,-0.829
83,100,0.034,0.477
83,200,0.603,-0.442
83,100,0.009,0.599
83,100,-0.143,0.714
83,100,-0.064,0.363
83,100,0.005,1
83,200,0.402,0.056
83,200,0.493,0.343
83,200,0.317,-0.498
83,100,-0.58,-0.815
83,200,0.37,-0.222
83,200,0.572,-0.011
83,100,-0.076,0.356
83,200,0.372,-0.316
83,200,0.232,-0.243
83,200,0.377,0.012
83,100,-0.233,0.428
83,200,0.07,-0.408
83,100,-0.089,0.996
83,100,-0.18,0.873
83,200,0.094,-0.514
83,200,0.1,-0.378
83,200,0.176,-0.55
83,200,0.368,-0.212
83,100,-0.311,-0.244
83,200,0.175,-0.536
83,200,0.32,-0.947
83,200,0.249,-0.438
83,100,-0.397,-0.093
83,200,0.125,-0.337
83,100,0.024,1
83,100,-0.056,0.998
83,100,-0.356,-0.038
83,100,-0.319,0.254
83,100,-0.439,0.43
83,100,-0.432,0.35
83,200,,
83,200,0.259,-0.811
83,200,0.484,0.14
83,200,0.21,-0.478
83,200,0.446,-0.063
83,200,0.631,-0.492
83,100,-0.2,0.528
83,200,,
83,200,0.312,0.413
83,100,0.06,0.659
83,200,0.372,-0.475
83,200,0.395,-0.318
83,200,0.06,-0.692
83,200,0.227,-0.974
83,200,0.248,-0.969
83,200,0.159,-0.873
83,100,-0.201,0.213
83,100,-0.206,0.391
83,200,0.043,-0.999
83,100,-0.658,-0.401
83,100,-0.041,0.999
83,100,-0.02,0.58
83,100,0.048,0.941
83,100,-0.258,0.651
83,100,0.073,0.953
83,200,0.023,0.436
83,200,0.172,0.187
83,200,0.528,-0.247
83,100,-0.2,-0.027
83,200,0.364,-0.692
83,100,-0.209,0.726
83,100,-0.264,0.36
83,200,0.225,0.075
83,200,0.091,-0.666
83,200,0.441,-0.497
83,100,-0.342,-0.025
83,100,-0.256,-0.144
83,100,,
83,100,-0.166,0.986
83,100,-0.126,0.901
83,200,0.239,0.032
83,200,0.275,-0.018
83,100,-0.328,0.551
83,100,-0.429,0.372
83,100,0.024,0.762
83,100,-0.242,0.528
83,200,0.447,-0.334
83,200,0.312,-0.224
83,200,0.062,-0.435
83,200,0.175,-0.789
83,100,0.188,0.564
83,100,0.078,0.754
83,100,-0.296,0.065
83,100,-0.325,0.179
83,100,-0.476,0.073
83,100,-0.346,0.311
83,200,0.287,0.01
83,200,0.169,-0.4
83,200,0.332,-0.046
83,200,0.381,-0.265
83,100,-0.165,0.242
83,100,-0.236,0.243
84,100,-0.265,0.851
84,100,-0.204,0.795
84,200,0.641,-0.289
84,100,-0.221,0.334
84,100,-0.38,0.925
84,100,0.017,0.962
84,200,0.227,-0.453
84,200,0.098,-0.61
84,200,0.308,-0.445
84,200,0.271,-0.079
84,200,0.28,-0.945
84,200,0.186,-0.829
84,100,0.034,0.477
84,200,0.603,-0.442
84,100,0.009,0.599
84,100,-0.143,0.714
84,100,-0.064,0.363
84,100,0.005,1
84,200,0.402,0.056
84,200,0.493,0.343
84,200,0.317,-0.498
84,100,-0.58,-0.815
84,200,0.37,-0.222
84,200,0.572,-0.011
84,200,0.372,-0.316
84,200,0.304,-0.17
84,200,0.232,-0.243
84,200,0.377,0.012
84,100,-0.375,0.087
84,100,-0.233,0.428
84,100,-0.324,0.067
84,100,-0.089,0.996
84,100,-0.18,0.873
84,200,0.094,-0.514
84,200,0.1,-0.378
84,200,0.176,-0.55
84,200,0.368,-0.212
84,100,-0.311,-0.244
84,200,0.175,-0.536
84,100,-0.568,-0.091
84,200,0.249,-0.438
84,100,-0.397,-0.093
84,200,0.125,-0.337
84,100,0.024,1
84,100,-0.056,0.998
84,100,-0.356,-0.038
84,100,-0.319,0.254
84,100,-0.439,0.43
84,100,-0.432,0.35
84,200,0.492,-0.004
84,200,0.446,-0.063
84,100,-0.2,0.528
84,200,0.312,0.413
84,200,0.372,-0.475
84,200,0.395,-0.318
84,200,-0.108,-0.994
84,200,0.159,-0.873
84,100,-0.201,0.213
84,100,-0.206,0.391
84,200,0.043,-0.999
84,100,-0.658,-0.401
84,100,-0.041,0.999
84,100,-0.258,0.651
84,200,0.023,0.436
84,200,0.172,0.187
84,200,0.179,-0.893
84,200,0.528,-0.247
84,100,-0.209,0.726
84,100,-0.264,0.36
84,100,-0.543,-0.419
84,200,0.091,-0.666
84,200,0.441,-0.497
84,100,-0.342,-0.025
84,100,-0.256,-0.144
84,100,-0.166,0.986
84,100,-0.069,0.998
84,100,0.282,0.959
84,200,0.239,0.032
84,200,0.275,-0.018
84,100,-0.328,0.551
84,100,-0.429,0.372
84,100,0.024,0.762
84,100,-0.242,0.528
84,200,0.447,-0.334
84,200,0.312,-0.224
84,200,0.062,-0.435
84,200,0.175,-0.789
84,100,0.188,0.564
84,100,0.078,0.754
84,100,-0.296,0.065
84,100,-0.325,0.179
84,100,-0.476,0.073
84,100,-0.376,0.273
84,100,-0.346,0.311
84,200,0.287,0.01
84,200,0.169,-0.4
84,200,0.332,-0.046
84,100,-0.236,0.243
85,100,-0.265,0.851
85,100,-0.204,0.795
85,200,0.641,-0.289
85,100,-0.221,0.334
85,100,-0.38,0.925
85,100,0.017,0.962
85,200,0.227,-0.453
85,200,0.098,-0.61
85,200,0.308,-0.445
85,100,-0.543,-0.08
85,200,0.28,-0.945
85,200,0.186,-0.829
85,100,0.034,0.477
85,200,0.603,-0.442
85,100,0.009,0.599
85,100,-0.143,0.714
85,100,0.005,1
85,100,-0.091,0.996
85,100,-0.384,0.31
85,200,0.402,0.056
85,200,0.317,-0.498
85,100,-0.58,-0.815
85,200,0.37,-0.222
85,200,0.572,-0.011
85,200,0.372,-0.316
85,200,0.304,-0.17
85,200,0.232,-0.243
85,200,0.377,0.012
85,200,0.07,-0.408
85,200,0.2,-0.4
85,100,-0.089,0.996
85,100,-0.18,0.873
85,200,0.094,-0.514
85,200,0.1,-0.378
85,200,0.176,-0.55
85,200,0.368,-0.212
85,100,-0.311,-0.244
85,200,0.175,-0.536
85,100,-0.568,-0.091
85,200,0.249,-0.438
85,100,-0.397,-0.093
85,200,0.125,-0.337
85,100,0.024,1
85,100,-0.056,0.998
85,100,-0.356,-0.038
85,100,-0.319,0.254
85,100,-0.439,0.43
85,100,-0.432,0.35
85,200,0.492,-0.004
85,200,0.446,-0.063
85,100,-0.2,0.528
85,200,0.312,0.413
85,200,0.372,-0.475
85,200,0.395,-0.318
85,200,-0.108,-0.994
85,200,0.159,-0.873
85,100,-0.201,0.213
85,100,-0.206,0.391
85,200,0.043,-0.999
85,200,-0.124,-0.992
85,100,-0.041,0.999
85,100,-0.093,0.985
85,100,-0.258,0.651
85,200,0.023,0.436
85,200,0.172,0.187
